Month,Day,Hour,rate_gen,solar_kW,demand_kW,solar_excess_kW,solar_to_load_kW,load_after_solar_kW,solar_excess_dc_kW,solar_excess_dc_to_grid_kW,bat_SOC,bat_charge_kW, bat_discharge_kW , bat_to_load_kW ,grid_energy_kW,,SOC_max,100000,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,15,7,0.079,125.5,5381.3,0,120.5,5260.8,,,15000.0,0.0, -   , -   ,5260.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,15,8,0.074,451.0,4983.4,0,432.9,4550.5,,,15000.0,0.0, -   , -   ,4550.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,15,9,0.070,250.4,4475.9,0,240.4,4235.6,,,15000.0,0.0, -   , -   ,4235.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,15,10,0.068,2581.6,4528.1,0,2478.4,2049.7,,,15000.0,0.0, -   , -   ,2049.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,15,11,0.067,2875.0,4504.6,0,2760.0,1744.6,,,15000.0,0.0, -   , -   ,1744.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,15,12,0.066,3664.4,4422.8,0,3517.8,905.0,,,15000.0,0.0, -   , -   ,905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,15,13,0.064,5717.8,4296.2,1193,4296.2,0.0,,,15000.0,1131.6, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,15,14,0.064,4310.8,4229.6,0,4138.4,91.3,,,16131.6,0.0, 100.2 , 91 ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,15,15,0.063,2536.2,4423.2,0,2434.8,1988.4,,,16031.4,0.0," 1,031.4 ", 939 ,1049.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,15,16,0.064,845.5,5230.5,0,811.7,4418.9,,,15000.0,0.0, -   , -   ,4418.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,15,17,0.068,697.8,6938.7,0,669.9,6268.7,,,15000.0,0.0, -   , -   ,6268.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,15,18,0.082,34.4,8328.1,0,33.0,8295.0,,,15000.0,0.0, -   , -   ,8295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,15,19,0.075,0.0,9220.9,0,0.0,9220.9,,,15000.0,0.0, -   , -   ,9220.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,15,20,0.068,0.0,9463.6,0,0.0,9463.6,,,15000.0,0.0, -   , -   ,9463.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,15,21,0.065,0.0,8659.8,0,0.0,8659.8,,,15000.0,0.0, -   , -   ,8659.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,15,22,0.063,0.0,7152.0,0,0.0,7152.0,,,15000.0,0.0, -   , -   ,7152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,15,23,0.061,0.0,5712.3,0,0.0,5712.3,,,15000.0,0.0, -   , -   ,5712.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,0,0.060,0.0,4211.6,0,0.0,4211.6,,,15000.0,0.0, -   , -   ,4211.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,1,0.059,0.0,3641.7,0,0.0,3641.7,,,15000.0,0.0, -   , -   ,3641.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,2,0.060,0.0,3398.7,0,0.0,3398.7,,,15000.0,0.0, -   , -   ,3398.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,3,0.061,0.0,3350.6,0,0.0,3350.6,,,15000.0,0.0, -   , -   ,3350.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,4,0.065,0.0,3348.0,0,0.0,3348.0,,,15000.0,0.0, -   , -   ,3348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,5,0.079,0.0,3619.1,0,0.0,3619.1,,,15000.0,0.0, -   , -   ,3619.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,6,0.082,0.0,4378.3,0,0.0,4378.3,,,15000.0,0.0, -   , -   ,4378.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,7,0.072,1983.7,5450.4,0,1904.3,3546.0,,,15000.0,0.0, -   , -   ,3546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,8,0.067,463.2,5086.8,0,444.6,4642.1,,,15000.0,0.0, -   , -   ,4642.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,9,0.067,7085.0,4661.9,2140,4661.9,0.0,,,15000.0,2029.9, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,10,0.066,9419.0,4804.9,4237,4804.9,0.0,,,17029.9,4019.9, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,11,0.066,11584.0,4740.0,6381,4740.0,0.0,,,21049.8,6053.2, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,12,0.065,14499.1,4584.1,9335,4584.1,0.0,,,27103.1,8856.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,13,0.064,14563.0,4451.9,9529,4451.9,0.0,,,35959.1,9039.6, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,14,0.064,14912.6,4373.8,9942,4373.8,0.0,,,44998.7,9432.1, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,15,0.064,14854.8,4562.2,9698,4562.2,0.0,,,54430.7,9200.7, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,16,0.066,13064.8,5365.7,7177,5365.7,0.0,,,63631.5,6808.2, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,17,0.067,7094.5,7071.0,0,6810.7,260.3,,,70439.7,0.0, 285.8 , 260 ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,18,0.077,171.1,8428.6,0,164.3,8264.4,,,70153.9,0.0," 9,074.4 "," 8,264 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,19,0.071,0.0,9313.2,0,0.0,9313.2,,,61079.6,0.0," 10,226.0 "," 9,313 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,20,0.063,0.0,9550.6,0,0.0,9550.6,,,50853.6,0.0," 10,486.7 "," 9,551 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,21,0.061,0.0,8743.6,0,0.0,8743.6,,,40366.9,0.0," 9,600.6 "," 8,744 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,22,0.058,0.0,7227.3,0,0.0,7227.3,,,30766.2,0.0," 7,935.7 "," 7,227 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,23,0.057,0.0,5791.2,0,0.0,5791.2,,,22830.6,0.0," 6,358.8 "," 5,791 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,0,0.056,0.0,4277.6,0,0.0,4277.6,,,16471.8,0.0," 1,471.8 "," 1,340 ",2937.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,1,0.055,0.0,3709.3,0,0.0,3709.3,,,15000.0,0.0, -   , -   ,3709.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,2,0.056,0.0,3466.2,0,0.0,3466.2,,,15000.0,0.0, -   , -   ,3466.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,3,0.057,0.0,3423.0,0,0.0,3423.0,,,15000.0,0.0, -   , -   ,3423.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,4,0.062,0.0,3422.4,0,0.0,3422.4,,,15000.0,0.0, -   , -   ,3422.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,5,0.069,0.0,3689.5,0,0.0,3689.5,,,15000.0,0.0, -   , -   ,3689.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,6,0.077,0.0,4437.5,0,0.0,4437.5,,,15000.0,0.0, -   , -   ,4437.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,7,0.077,3923.3,5500.0,0,3766.4,1733.6,,,15000.0,0.0, -   , -   ,1733.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,8,0.078,8640.3,5138.1,3157,5138.1,0.0,,,15000.0,2994.6, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,9,0.078,12142.0,4672.3,6984,4672.3,0.0,,,17994.6,6625.6, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,10,0.076,15175.9,4707.0,9862,4707.0,0.0,,,24620.2,9355.7, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,11,0.076,14638.1,4646.9,9406,4646.9,0.0,,,33976.0,8923.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,12,0.072,14113.1,4477.0,9072,4477.0,0.0,,,42899.0,8606.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,13,0.070,7595.8,4241.4,3051,4241.4,0.0,,,51505.0,2894.1, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,14,0.068,12740.5,4102.8,8128,4102.8,0.0,,,54399.1,7711.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,15,0.068,14610.6,4259.4,9767,4259.4,0.0,,,62110.1,9265.6, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,16,0.068,13170.5,5046.8,7597,5046.8,0.0,,,71375.7,7207.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,17,0.069,7274.4,6689.2,294,6689.2,0.0,,,78582.7,279.1, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,18,0.079,153.1,8099.4,0,146.9,7952.5,,,78861.9,0.0," 8,731.9 "," 7,952 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,19,0.078,0.0,9017.9,0,0.0,9017.9,,,70129.9,0.0," 9,901.8 "," 9,018 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,20,0.067,0.0,9289.3,0,0.0,9289.3,,,60228.1,0.0," 10,199.8 "," 9,289 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,21,0.064,0.0,8494.4,0,0.0,8494.4,,,50028.3,0.0," 9,326.9 "," 8,494 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,22,0.058,0.0,7021.1,0,0.0,7021.1,,,40701.4,0.0," 7,709.3 "," 7,021 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,23,0.059,0.0,5594.3,0,0.0,5594.3,,,32992.2,0.0," 6,142.6 "," 5,594 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,0,0.058,0.0,4159.3,0,0.0,4159.3,,,26849.6,0.0," 4,567.0 "," 4,159 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1,0.057,0.0,3597.6,0,0.0,3597.6,,,22282.6,0.0," 3,950.2 "," 3,598 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,2,0.057,0.0,3371.4,0,0.0,3371.4,,,18332.4,0.0," 3,332.4 "," 3,035 ",336.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,3,0.058,0.0,3325.5,0,0.0,3325.5,,,15000.0,0.0, -   , -   ,3325.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,4,0.062,0.0,3346.1,0,0.0,3346.1,,,15000.0,0.0, -   , -   ,3346.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,5,0.069,0.0,3641.6,0,0.0,3641.6,,,15000.0,0.0, -   , -   ,3641.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,6,0.072,0.0,4506.1,0,0.0,4506.1,,,15000.0,0.0, -   , -   ,4506.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,7,0.071,58.0,5566.9,0,55.7,5511.2,,,15000.0,0.0, -   , -   ,5511.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,8,0.069,472.4,5219.9,0,453.5,4766.4,,,15000.0,0.0, -   , -   ,4766.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,9,0.069,2199.8,4789.3,0,2111.8,2677.6,,,15000.0,0.0, -   , -   ,2677.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,10,0.068,3499.7,4880.5,0,3359.7,1520.8,,,15000.0,0.0, -   , -   ,1520.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,11,0.066,11039.4,4806.6,5791,4806.6,0.0,,,15000.0,5494.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,12,0.066,14035.1,4612.1,8862,4612.1,0.0,,,20494.0,8406.8, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,13,0.065,7784.4,4386.8,3086,4386.8,0.0,,,28900.8,2927.8, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,14,0.064,2277.1,4284.1,0,2186.0,2098.1,,,31828.7,0.0," 2,303.8 "," 2,098 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,15,0.065,406.8,4427.0,0,390.5,4036.5,,,29524.9,0.0," 4,432.1 "," 4,036 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,16,0.064,1381.0,5189.9,0,1325.7,3864.2,,,25092.8,0.0," 4,242.9 "," 3,864 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,17,0.064,543.0,6817.1,0,521.3,6295.8,,,20849.9,0.0," 5,849.9 "," 5,328 ",968.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,18,0.071,31.8,8241.7,0,30.6,8211.2,,,15000.0,0.0, -   , -   ,8211.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,19,0.070,0.0,9144.8,0,0.0,9144.8,,,15000.0,0.0, -   , -   ,9144.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,20,0.064,0.0,9389.5,0,0.0,9389.5,,,15000.0,0.0, -   , -   ,9389.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,21,0.062,0.0,8559.5,0,0.0,8559.5,,,15000.0,0.0, -   , -   ,8559.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,22,0.060,0.0,6981.4,0,0.0,6981.4,,,15000.0,0.0, -   , -   ,6981.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,23,0.059,0.0,5458.3,0,0.0,5458.3,,,15000.0,0.0, -   , -   ,5458.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,0,0.057,0.0,3895.4,0,0.0,3895.4,,,15000.0,0.0, -   , -   ,3895.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,1,0.056,0.0,3276.2,0,0.0,3276.2,,,15000.0,0.0, -   , -   ,3276.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,2,0.056,0.0,3015.1,0,0.0,3015.1,,,15000.0,0.0, -   , -   ,3015.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,3,0.056,0.0,2960.3,0,0.0,2960.3,,,15000.0,0.0, -   , -   ,2960.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,4,0.056,0.0,2954.3,0,0.0,2954.3,,,15000.0,0.0, -   , -   ,2954.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,5,0.057,0.0,3240.0,0,0.0,3240.0,,,15000.0,0.0, -   , -   ,3240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,6,0.062,0.0,4072.1,0,0.0,4072.1,,,15000.0,0.0, -   , -   ,4072.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,7,0.064,4798.0,5211.1,0,4606.1,605.0,,,15000.0,0.0, -   , -   ,605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,8,0.065,13738.3,4926.9,8262,4926.9,0.0,,,15000.0,7837.9, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,9,0.065,16239.0,4585.7,11004,4585.7,0.0,,,22837.9,10439.1, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,10,0.065,16203.6,4672.8,10883,4672.8,0.0,,,33277.1,10324.2, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,11,0.063,15633.3,4823.5,10184,4823.5,0.0,,,43601.3,9661.8, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,12,0.062,15165.7,4711.7,9847,4711.7,0.0,,,53263.1,9342.1, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,13,0.060,15285.0,4572.0,10102,4572.0,0.0,,,62605.2,9583.2, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,14,0.061,15685.3,4542.2,10516,4542.2,0.0,,,72188.4,9976.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,15,0.062,15947.8,4757.9,10552,4757.9,0.0,,,82164.4,10010.6, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,16,0.063,14514.2,5573.5,8360,5573.5,0.0,,,92175.0,7825.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,17,0.065,4514.9,7255.3,0,4334.3,2921.0,,,100000.0,0.0," 3,207.3 "," 2,921 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,18,0.072,131.4,8605.3,0,126.2,8479.1,,,96792.7,0.0," 9,310.2 "," 8,479 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,19,0.074,0.0,9516.1,0,0.0,9516.1,,,87482.5,0.0," 10,448.9 "," 9,516 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,20,0.069,0.0,9751.7,0,0.0,9751.7,,,77033.6,0.0," 10,707.4 "," 9,752 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,21,0.063,0.0,8940.1,0,0.0,8940.1,,,66326.2,0.0," 9,816.3 "," 8,940 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,22,0.061,0.0,7386.0,0,0.0,7386.0,,,56509.9,0.0," 8,109.9 "," 7,386 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,23,0.061,0.0,5888.6,0,0.0,5888.6,,,48399.9,0.0," 6,465.8 "," 5,889 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20,0,0.061,0.0,4316.0,0,0.0,4316.0,,,41934.1,0.0," 4,739.0 "," 4,316 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20,1,0.059,0.0,3761.7,0,0.0,3761.7,,,37195.1,0.0," 4,130.4 "," 3,762 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20,2,0.060,0.0,3551.3,0,0.0,3551.3,,,33064.8,0.0," 3,899.4 "," 3,551 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20,3,0.060,0.0,3546.6,0,0.0,3546.6,,,29165.3,0.0," 3,894.2 "," 3,547 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20,4,0.061,0.0,3582.5,0,0.0,3582.5,,,25271.1,0.0," 3,933.6 "," 3,583 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20,5,0.063,0.0,3933.9,0,0.0,3933.9,,,21337.5,0.0," 4,319.5 "," 3,934 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20,6,0.065,0.0,4817.6,0,0.0,4817.6,,,17018.0,0.0," 2,018.0 "," 1,838 ",2979.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20,7,0.065,1877.6,5831.5,0,1802.5,4028.9,,,15000.0,0.0, -   , -   ,4028.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20,8,0.064,11104.3,5488.7,5171,5488.7,0.0,,,15000.0,4906.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20,9,0.065,10346.7,5071.6,4861,5071.6,0.0,,,19906.0,4611.7, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
